participant,session,frame_id,angle,surface,has_contact,handedness,clicked_key,depth_cam1_90_path,depth_cam2_30_path,depth_cam3_60_path,depth_depth_cam_path,rgb_cam1_90_path,rgb_cam2_30_path,rgb_cam3_60_path,rgb_depth_cam_path
P01,P01_white_desk_typing_195923,000044,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000044.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000044.png
P01,P01_white_desk_typing_195923,000045,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000045.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000045.png
P01,P01_white_desk_typing_195923,000045,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000045.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000045.png
P01,P01_white_desk_typing_195923,000046,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000046.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000046.png
P01,P01_white_desk_typing_195923,000046,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000046.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000046.png
P01,P01_white_desk_typing_195923,000047,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000047.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000047.png
P01,P01_white_desk_typing_195923,000047,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000047.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000047.png
P01,P01_white_desk_typing_195923,000048,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000048.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000048.png
P01,P01_white_desk_typing_195923,000048,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000048.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000048.png
P01,P01_white_desk_typing_195923,000049,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000049.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000049.png
P01,P01_white_desk_typing_195923,000049,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000049.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000049.png
P01,P01_white_desk_typing_195923,000050,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000050.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000050.png
P01,P01_white_desk_typing_195923,000050,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000050.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000050.png
P01,P01_white_desk_typing_195923,000051,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000051.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000051.png
P01,P01_white_desk_typing_195923,000051,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000051.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000051.png
P01,P01_white_desk_typing_195923,000052,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000052.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000052.png
P01,P01_white_desk_typing_195923,000052,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000052.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000052.png
P01,P01_white_desk_typing_195923,000053,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000053.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000053.png
P01,P01_white_desk_typing_195923,000053,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000053.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000053.png
P01,P01_white_desk_typing_195923,000054,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000054.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000054.png
P01,P01_white_desk_typing_195923,000054,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000054.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000054.png
P01,P01_white_desk_typing_195923,000055,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000055.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000055.png
P01,P01_white_desk_typing_195923,000055,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000055.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000055.png
P01,P01_white_desk_typing_195923,000056,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000056.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000056.png
P01,P01_white_desk_typing_195923,000056,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000056.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000056.png
P01,P01_white_desk_typing_195923,000057,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000057.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000057.png
P01,P01_white_desk_typing_195923,000057,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000057.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000057.png
P01,P01_white_desk_typing_195923,000058,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000058.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000058.png
P01,P01_white_desk_typing_195923,000058,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000058.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000058.png
P01,P01_white_desk_typing_195923,000059,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000059.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000059.png
P01,P01_white_desk_typing_195923,000059,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000059.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000059.png
P01,P01_white_desk_typing_195923,000060,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000060.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000060.png
P01,P01_white_desk_typing_195923,000060,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000060.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000060.png
P01,P01_white_desk_typing_195923,000061,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000061.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000061.png
P01,P01_white_desk_typing_195923,000061,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000061.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000061.png
P01,P01_white_desk_typing_195923,000062,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000062.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000062.png
P01,P01_white_desk_typing_195923,000062,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000062.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000062.png
P01,P01_white_desk_typing_195923,000063,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000063.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000063.png
P01,P01_white_desk_typing_195923,000063,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000063.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000063.png
P01,P01_white_desk_typing_195923,000064,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000064.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000064.png
P01,P01_white_desk_typing_195923,000064,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000064.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000064.png
P01,P01_white_desk_typing_195923,000065,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000065.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000065.png
P01,P01_white_desk_typing_195923,000065,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000065.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000065.png
P01,P01_white_desk_typing_195923,000066,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000066.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000066.png
P01,P01_white_desk_typing_195923,000066,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000066.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000066.png
P01,P01_white_desk_typing_195923,000067,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000067.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000067.png
P01,P01_white_desk_typing_195923,000067,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000067.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000067.png
P01,P01_white_desk_typing_195923,000068,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000068.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000068.png
P01,P01_white_desk_typing_195923,000068,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000068.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000068.png
P01,P01_white_desk_typing_195923,000069,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000069.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000069.png
P01,P01_white_desk_typing_195923,000069,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000069.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000069.png
P01,P01_white_desk_typing_195923,000070,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000070.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000070.png
P01,P01_white_desk_typing_195923,000070,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000070.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000070.png
P01,P01_white_desk_typing_195923,000071,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000071.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000071.png
P01,P01_white_desk_typing_195923,000071,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000071.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000071.png
P01,P01_white_desk_typing_195923,000072,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000072.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000072.png
P01,P01_white_desk_typing_195923,000072,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000072.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000072.png
P01,P01_white_desk_typing_195923,000073,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000073.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000073.png
P01,P01_white_desk_typing_195923,000073,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000073.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000073.png
P01,P01_white_desk_typing_195923,000074,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000074.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000074.png
P01,P01_white_desk_typing_195923,000074,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000074.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000074.png
P01,P01_white_desk_typing_195923,000075,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000075.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000075.png
P01,P01_white_desk_typing_195923,000075,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000075.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000075.png
P01,P01_white_desk_typing_195923,000076,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000076.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000076.png
P01,P01_white_desk_typing_195923,000076,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000076.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000076.png
P01,P01_white_desk_typing_195923,000077,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000077.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000077.png
P01,P01_white_desk_typing_195923,000077,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000077.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000077.png
P01,P01_white_desk_typing_195923,000078,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000078.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000078.png
P01,P01_white_desk_typing_195923,000078,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000078.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000078.png
P01,P01_white_desk_typing_195923,000079,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000079.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000079.png
P01,P01_white_desk_typing_195923,000079,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000079.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000079.png
P01,P01_white_desk_typing_195923,000080,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000080.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000080.png
P01,P01_white_desk_typing_195923,000080,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000080.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000080.png
P01,P01_white_desk_typing_195923,000081,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000081.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000081.png
P01,P01_white_desk_typing_195923,000081,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000081.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000081.png
P01,P01_white_desk_typing_195923,000082,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000082.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000082.png
P01,P01_white_desk_typing_195923,000082,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000082.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000082.png
P01,P01_white_desk_typing_195923,000083,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000083.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000083.png
P01,P01_white_desk_typing_195923,000083,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000083.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000083.png
P01,P01_white_desk_typing_195923,000084,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000084.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000084.png
P01,P01_white_desk_typing_195923,000084,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000084.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000084.png
P01,P01_white_desk_typing_195923,000085,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000085.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000085.png
P01,P01_white_desk_typing_195923,000085,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000085.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000085.png
P01,P01_white_desk_typing_195923,000086,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000086.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000086.png
P01,P01_white_desk_typing_195923,000086,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000086.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000086.png
P01,P01_white_desk_typing_195923,000087,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000087.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000087.png
P01,P01_white_desk_typing_195923,000087,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000087.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000087.png
P01,P01_white_desk_typing_195923,000088,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000088.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000088.png
P01,P01_white_desk_typing_195923,000088,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000088.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000088.png
P01,P01_white_desk_typing_195923,000089,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000089.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000089.png
P01,P01_white_desk_typing_195923,000089,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000089.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000089.png
P01,P01_white_desk_typing_195923,000090,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000090.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000090.png
P01,P01_white_desk_typing_195923,000090,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000090.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000090.png
P01,P01_white_desk_typing_195923,000091,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000091.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000091.png
P01,P01_white_desk_typing_195923,000091,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000091.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000091.png
P01,P01_white_desk_typing_195923,000092,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000092.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000092.png
P01,P01_white_desk_typing_195923,000092,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000092.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000092.png
P01,P01_white_desk_typing_195923,000093,45,white_desk,False,Left,,,,,data\P01\P01_white_desk_typing_195923\depth\000093.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000093.png
P01,P01_white_desk_typing_195923,000093,45,white_desk,False,Right,,,,,data\P01\P01_white_desk_typing_195923\depth\000093.png,,,,data\P01\P01_white_desk_typing_195923\rgb_depth_cam\000093.png
